City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Uttarkashi,IN,2021-01-17 02:17:30,30.7333,78.45,52.72,32,0,4.83
294,Mokrous,RU,2021-01-17 02:17:30,51.2333,47.5167,1.36,93,74,11.05
295,Sao Joao Da Barra,BR,2021-01-17 02:17:22,-21.6403,-41.0511,76.01,85,15,17.25
296,Bengkulu,ID,2021-01-17 02:14:31,-3.8004,102.2655,82.11,61,100,2.93
297,Mananjary,MG,2021-01-17 02:17:30,-21.2167,48.3333,76.68,88,15,5.41
298,Kloulklubed,PW,2021-01-17 02:17:30,7.0419,134.2556,82.4,83,90,11.5
299,Grand Gaube,MU,2021-01-17 02:17:30,-20.0064,57.6608,79.0,82,90,4.0
300,Nioro,GM,2021-01-17 02:16:07,13.35,-15.75,69.87,21,76,2.53
301,Gazojak,TM,2021-01-17 02:17:30,41.1875,61.4036,33.64,92,49,9.73
302,Faanui,PF,2021-01-17 02:17:30,-16.4833,-151.75,81.86,76,0,11.88
303,Liverpool,GB,2021-01-17 02:13:02,53.4106,-2.9779,43.0,81,75,19.57
304,Ndungu,TZ,2021-01-17 02:17:31,-4.3667,38.05,71.2,86,56,2.06
305,Leshukonskoye,RU,2021-01-17 02:17:31,64.8989,45.7622,-14.03,86,8,1.92
306,Naze,JP,2021-01-17 02:17:31,28.3667,129.4833,60.8,55,40,18.41
307,Jinchang,CN,2021-01-17 02:17:31,38.4953,102.1739,20.89,56,0,2.51
308,Sadovoye,RU,2021-01-17 02:17:31,47.7764,44.5089,14.65,93,95,4.07
309,Muhos,FI,2021-01-17 02:17:31,64.808,25.9931,23.0,100,0,4.61
310,Pacific Grove,US,2021-01-17 02:17:31,36.6177,-121.9166,55.99,87,40,3.91
311,Lata,PT,2021-01-17 02:17:31,40.1629,-8.3327,46.0,93,0,3.44
312,Jalu,LY,2021-01-17 02:17:31,29.0331,21.5482,49.75,64,0,10.65
313,Kondopoga,RU,2021-01-17 02:17:31,62.2057,34.2614,-0.4,85,86,4.47
314,Sambava,MG,2021-01-17 02:17:31,-14.2667,50.1667,75.65,85,84,6.33
315,Batemans Bay,AU,2021-01-17 02:17:31,-35.7167,150.1833,75.0,53,0,5.01
316,Dryden,CA,2021-01-17 02:17:31,49.7833,-92.7503,14.0,92,90,1.12
317,Hami,CN,2021-01-17 02:17:31,42.8,93.45,15.15,69,0,1.21
318,Bucerias,MX,2021-01-17 02:17:31,20.75,-105.3333,69.8,88,90,3.44
319,Coihaique,CL,2021-01-17 02:17:31,-45.5752,-72.0662,57.2,67,0,2.3
320,Chulym,RU,2021-01-17 02:17:31,55.0997,80.9572,10.18,92,100,12.97
321,Katav-Ivanovsk,RU,2021-01-17 02:13:53,54.7531,58.1956,12.85,94,83,8.1
322,Krasnyy Chikoy,RU,2021-01-17 02:17:32,50.3643,108.7512,-0.74,88,100,8.7
323,Leticia,CO,2021-01-17 02:17:32,-4.2153,-69.9406,75.2,100,40,4.61
324,Isugod,PH,2021-01-17 02:17:32,9.3408,118.1196,80.82,78,100,3.94
325,Gao,ML,2021-01-17 02:17:32,16.6362,1.637,68.5,22,92,10.63
326,Atbasar,KZ,2021-01-17 02:16:22,51.8,68.3333,7.18,95,58,9.75
327,Amurrio,ES,2021-01-17 02:17:32,43.05,-3.0,43.0,77,6,3.96
328,Lebedinyy,RU,2021-01-17 02:17:32,58.5167,125.5167,-38.9,81,100,1.28
329,Goderich,CA,2021-01-17 02:13:43,43.7501,-81.7165,32.0,86,100,11.5
330,Olustvere,EE,2021-01-17 02:17:32,58.5552,25.563,5.0,89,2,3.04
331,Springbok,ZA,2021-01-17 02:17:32,-29.6643,17.8865,55.04,76,0,1.72
332,Waipawa,NZ,2021-01-17 02:17:32,-41.4122,175.5153,66.2,94,75,25.32
333,Havoysund,NO,2021-01-17 02:16:37,70.9963,24.6622,33.8,100,75,3.44
334,Tombouctou,ML,2021-01-17 02:16:28,20.0,-3.0,58.77,30,98,14.36
335,Asopos,GR,2021-01-17 02:17:32,36.7333,22.8667,44.83,76,59,5.14
336,Marsa Matruh,EG,2021-01-17 02:15:53,31.3525,27.2453,55.4,71,40,16.11
337,Nouakchott,MR,2021-01-17 02:17:32,18.0858,-15.9785,64.4,10,100,8.05
338,Samarai,PG,2021-01-17 02:17:32,-10.6167,150.6667,85.93,72,100,18.9
339,Jiaonan,CN,2021-01-17 02:17:32,35.8786,119.9753,33.01,55,0,6.71
340,Cabo San Lucas,MX,2021-01-17 02:17:33,22.8909,-109.9124,71.6,60,1,5.75
341,Bubaque,GW,2021-01-17 02:17:33,11.2833,-15.8333,76.48,80,89,10.36
342,Lima,PE,2021-01-17 02:15:06,-12.0432,-77.0282,69.8,83,0,9.22
343,Hovd,MN,2021-01-17 02:17:33,48.0056,91.6419,-3.21,84,20,1.83
344,Tahe,CN,2021-01-17 02:17:33,52.3333,124.7333,-14.19,83,100,2.84
345,Coquimbo,CL,2021-01-17 02:14:50,-29.9533,-71.3436,59.0,88,0,5.75
346,Fare,PF,2021-01-17 02:17:33,-16.7,-151.0167,81.72,75,0,11.74
347,Ueda,JP,2021-01-17 02:17:33,36.4,138.2667,36.0,91,100,3.22
348,Mahajanga,MG,2021-01-17 02:14:19,-15.7167,46.3167,77.0,88,20,5.75
349,Puerto Escondido,MX,2021-01-17 02:17:33,15.85,-97.0667,77.0,73,40,3.4
350,Mahanoro,MG,2021-01-17 02:17:33,-19.9,48.8,75.54,92,3,3.96
351,Buin,CL,2021-01-17 02:17:33,-33.7333,-70.75,72.0,33,0,6.91
352,Berlevag,NO,2021-01-17 02:17:33,70.8578,29.0864,34.25,90,100,19.46
353,Nagato,JP,2021-01-17 02:17:33,34.3833,131.2,42.8,42,40,12.66
354,Ostrovnoy,RU,2021-01-17 02:17:33,68.0531,39.5131,30.06,98,100,5.06
355,Igarka,RU,2021-01-17 02:17:33,67.4667,86.5833,-18.35,81,100,9.98
356,Pimenta Bueno,BR,2021-01-17 02:14:18,-11.6725,-61.1936,73.42,97,100,2.24
357,Aquidauana,BR,2021-01-17 02:17:33,-20.4711,-55.7872,76.57,88,100,5.39
358,Panji,ID,2021-01-17 02:17:33,-7.7253,114.0995,80.91,75,100,3.18
359,Port Blair,IN,2021-01-17 02:17:34,11.6667,92.75,80.49,67,0,11.65
360,Forbes,AU,2021-01-17 02:17:34,-33.3833,148.0167,77.86,26,0,9.46
361,Redlands,US,2021-01-17 02:16:05,34.0556,-117.1825,78.8,12,1,13.8
362,Tsumeb,NA,2021-01-17 02:17:34,-19.2333,17.7167,64.4,94,100,8.05
363,Malanje,AO,2021-01-17 02:17:34,-9.5402,16.341,60.69,89,99,3.24
364,Sines,PT,2021-01-17 02:17:34,37.9562,-8.8698,48.0,72,0,1.99
365,Ust-Tsilma,RU,2021-01-17 02:17:34,65.441,52.1498,-15.56,87,11,2.84
366,Acandi,CO,2021-01-17 02:17:34,8.5063,-77.2778,75.58,87,100,4.63
367,Prince Albert,CA,2021-01-17 02:15:08,53.2001,-105.7677,32.0,69,75,17.27
368,Oranjemund,NA,2021-01-17 02:17:34,-28.55,16.4333,62.33,86,0,6.13
369,Polunochnoye,RU,2021-01-17 02:17:34,60.8697,60.4153,-7.91,92,100,5.17
370,Harper,LR,2021-01-17 02:17:34,4.375,-7.7169,77.81,84,0,6.89
371,Henties Bay,NA,2021-01-17 02:16:31,-22.116,14.2845,66.99,84,0,1.99
372,Pyapon,MM,2021-01-17 02:17:34,16.2833,95.6833,71.91,61,0,5.79
373,Priyutovo,RU,2021-01-17 02:17:34,53.9,53.9333,7.66,95,100,18.95
374,Port Moresby,PG,2021-01-17 02:17:34,-9.4431,147.1797,91.4,58,40,8.05
375,Simao,CN,2021-01-17 02:17:34,22.7886,100.9748,56.8,90,71,2.46
376,Sri Aman,MY,2021-01-17 02:17:34,1.2376,111.4621,77.0,88,40,1.14
377,Zeya,RU,2021-01-17 02:17:34,53.75,127.2667,-15.7,83,100,2.48
378,Amapa,BR,2021-01-17 02:17:35,1.0,-52.0,71.37,98,42,1.99
379,Tuatapere,NZ,2021-01-17 02:17:35,-46.1333,167.6833,61.12,75,100,6.62
380,Huangmei,CN,2021-01-17 02:17:35,30.1924,116.025,40.53,66,22,4.43
381,Ruteng,ID,2021-01-17 02:17:35,-8.6136,120.4721,75.34,75,99,0.96
382,Iqaluit,CA,2021-01-17 02:17:35,63.7506,-68.5145,-5.8,71,75,5.75
383,Nanning,CN,2021-01-17 02:17:35,22.8167,108.3167,57.2,51,0,15.66
384,Talaya,RU,2021-01-17 02:17:35,61.3833,152.75,-31.38,78,100,5.06
385,Saint George,US,2021-01-17 02:15:47,37.1041,-113.5841,55.4,33,1,9.22
386,Letlhakane,BW,2021-01-17 02:17:35,-21.4167,25.5833,71.56,84,100,9.4
387,Copperas Cove,US,2021-01-17 02:13:40,31.1241,-97.9031,50.0,29,1,4.94
388,Hailar,CN,2021-01-17 02:17:35,49.2,119.7,-7.29,91,100,4.81
389,Vardo,NO,2021-01-17 02:17:35,70.3705,31.1107,34.45,87,100,21.09
390,Mbanza-Ngungu,CD,2021-01-17 02:17:35,-5.25,14.8667,66.16,100,69,3.67
391,Whitianga,NZ,2021-01-17 02:17:35,-36.8333,175.7,77.0,75,100,7.0
392,Belle Fourche,US,2021-01-17 02:17:35,44.6714,-103.8522,33.01,59,75,11.5
393,Norman Wells,CA,2021-01-17 02:17:35,65.282,-126.8329,-13.0,84,20,2.3
394,Margate,GB,2021-01-17 02:17:35,51.3813,1.3862,44.01,82,100,1.99
395,Plettenberg Bay,ZA,2021-01-17 02:17:35,-34.0527,23.3716,66.67,79,85,7.45
396,Srednekolymsk,RU,2021-01-17 02:17:35,67.45,153.6833,-37.19,80,33,3.76
397,Petawawa,CA,2021-01-17 02:17:36,45.9001,-77.3328,32.0,100,90,3.44
398,Morros,BR,2021-01-17 02:17:36,-9.4467,-46.3003,73.35,84,99,1.52
399,Baruun-Urt,MN,2021-01-17 02:17:36,46.6806,113.2792,-3.05,85,100,10.63
400,Miandrivazo,MG,2021-01-17 02:16:14,-19.5167,45.4667,79.45,87,89,1.99
401,Arlit,NE,2021-01-17 02:17:36,18.7369,7.3853,67.05,21,1,7.47
402,Cap Malheureux,MU,2021-01-17 02:17:36,-19.9842,57.6142,79.0,82,93,4.0
403,Mus,TR,2021-01-17 02:17:36,39.0,41.75,22.84,94,4,5.64
404,Barra Do Garcas,BR,2021-01-17 02:17:36,-15.89,-52.2567,72.12,94,96,3.65
405,Makakilo City,US,2021-01-17 02:17:36,21.3469,-158.0858,80.6,61,20,9.22
406,Haines Junction,CA,2021-01-17 02:17:36,60.7522,-137.5108,21.2,93,100,1.14
407,Yar-Sale,RU,2021-01-17 02:17:36,66.8333,70.8333,-7.08,91,100,11.07
408,Bilibino,RU,2021-01-17 02:17:36,68.0546,166.4372,-17.55,85,91,1.34
409,San Cristobal,VE,2021-01-17 02:17:36,7.7669,-72.225,65.71,89,71,3.04
410,Lorengau,PG,2021-01-17 02:17:36,-2.0226,147.2712,84.18,79,94,12.84
411,Roald,NO,2021-01-17 02:15:29,62.5833,6.1333,35.6,44,100,18.41
412,Kungurtug,RU,2021-01-17 02:17:36,50.5994,97.5228,-3.23,85,85,0.81
413,Turayf,SA,2021-01-17 02:17:36,31.6725,38.6637,41.0,100,0,5.75
414,Miquelon,PM,2021-01-17 02:17:36,47.0975,-56.3814,28.4,86,75,19.57
415,Benguela,AO,2021-01-17 02:17:36,-12.5763,13.4055,72.72,77,91,2.06
416,Saint-Francois,FR,2021-01-17 02:15:05,46.4154,3.9054,34.0,100,90,3.44
417,Baykit,RU,2021-01-17 02:17:36,61.67,96.37,-28.19,79,100,3.76
418,Havelock,US,2021-01-17 02:15:44,34.8791,-76.9013,44.01,68,0,3.0
419,Ashland,US,2021-01-17 02:15:53,40.8167,-82.2665,30.99,93,90,10.36
420,Petropavlovsk-Kamchatskiy,RU,2021-01-17 02:17:37,53.0452,158.6483,21.2,86,90,11.18
421,High Level,CA,2021-01-17 02:16:51,58.5169,-117.136,12.2,100,1,3.44
422,Rocha,UY,2021-01-17 02:17:37,-34.4833,-54.3333,66.65,94,86,6.49
423,Bereda,ES,2021-01-17 02:17:37,43.2686,-7.5406,35.01,100,1,5.01
424,Bull Savanna,JM,2021-01-17 02:17:37,17.8868,-77.5902,72.99,85,100,5.46
425,Lagoa,PT,2021-01-17 02:14:24,39.05,-27.9833,61.16,97,100,18.7
426,Sur,OM,2021-01-17 02:16:04,22.5667,59.5289,64.94,65,0,4.18
427,Dingle,PH,2021-01-17 02:15:00,10.9995,122.6711,80.67,84,100,14.0
428,Kita,ML,2021-01-17 02:17:37,13.0349,-9.4895,67.32,23,97,6.51
429,Bay Roberts,CA,2021-01-17 02:17:37,47.5999,-53.2648,30.99,89,97,3.0
430,Gizo,SB,2021-01-17 02:17:37,-8.103,156.8419,85.82,68,64,8.46
431,Anadyr,RU,2021-01-17 02:17:37,64.75,177.4833,-9.0,77,0,4.47
432,Trincomalee,LK,2021-01-17 02:17:37,8.5711,81.2335,78.94,84,41,10.45
433,Biak,ID,2021-01-17 02:17:37,-0.9131,122.8766,80.24,75,100,2.21
434,Conde,BR,2021-01-17 02:17:37,-7.2597,-34.9075,77.0,83,20,4.61
435,Palatka,US,2021-01-17 02:17:37,29.6486,-81.6376,46.0,69,0,3.13
436,Lac Du Bonnet,CA,2021-01-17 02:17:37,50.2536,-96.0612,12.99,100,35,4.18
437,Changji,CN,2021-01-17 02:17:37,44.0167,87.3167,-4.0,84,4,4.47
438,Zyryanka,RU,2021-01-17 02:17:37,65.75,150.85,-27.62,85,100,1.95
439,Chernyshevskiy,RU,2021-01-17 02:17:37,63.0128,112.4714,-41.04,82,100,4.45
440,Sao Miguel Do Araguaia,BR,2021-01-17 02:17:38,-13.275,-50.1628,71.8,96,100,4.34
441,Covington,US,2021-01-17 02:17:38,39.0837,-84.5086,35.01,86,90,10.36
442,Salym,RU,2021-01-17 02:17:38,60.0625,71.4789,13.77,96,100,7.76
443,Sulecin,PL,2021-01-17 02:17:38,52.4443,15.1168,30.0,77,99,4.54
444,Bairiki,KI,2021-01-17 02:17:38,1.3292,172.9752,86.0,70,20,17.27
445,Barauna,BR,2021-01-17 02:17:38,-5.08,-37.6167,77.13,69,11,12.82
446,Kurilsk,RU,2021-01-17 02:17:38,45.2333,147.8833,19.15,94,99,19.24
447,Beidao,CN,2021-01-17 02:17:38,34.5686,105.8933,25.81,66,0,0.94
448,Tateyama,JP,2021-01-17 02:17:38,34.9833,139.8667,48.99,45,100,4.0
449,Beamsville,CA,2021-01-17 02:15:20,43.1668,-79.4829,35.01,69,100,14.97
450,Hobyo,SO,2021-01-17 02:17:38,5.3505,48.5268,76.05,79,41,16.17
451,Rawdon,CA,2021-01-17 02:17:38,46.0501,-73.7159,30.99,100,100,5.75
452,New Richmond,US,2021-01-17 02:17:38,45.123,-92.5366,26.6,86,90,9.22
453,Chute-Aux-Outardes,CA,2021-01-17 02:17:33,49.1168,-68.399,30.2,80,90,26.46
454,Misratah,LY,2021-01-17 02:17:38,32.3754,15.0925,55.06,71,0,17.65
455,Kyzyl-Suu,KG,2021-01-17 02:17:38,42.3414,78.0056,26.51,58,0,8.37
456,Sorland,NO,2021-01-17 02:17:39,67.667,12.6934,37.49,81,15,4.29
457,Novo Aripuana,BR,2021-01-17 02:17:39,-5.1206,-60.3797,74.1,94,58,1.07
458,Agadir,MA,2021-01-17 02:17:39,30.4202,-9.5982,44.6,100,0,4.61
459,Nsanje,MW,2021-01-17 02:17:39,-16.92,35.262,76.8,83,93,2.37
460,Chake Chake,TZ,2021-01-17 02:17:39,-5.2459,39.7666,75.97,89,22,6.42
461,Kasongo-Lunda,CD,2021-01-17 02:17:39,-6.4667,16.8167,69.37,93,100,0.81
462,Srandakan,ID,2021-01-17 02:17:39,-7.9386,110.2506,84.15,66,95,5.1
463,Energetik,RU,2021-01-17 02:17:39,51.7445,58.7934,14.54,95,48,17.07
464,Bulancak,TR,2021-01-17 02:17:39,40.9372,38.2291,44.6,81,75,5.75
465,Dakar,SN,2021-01-17 02:15:38,14.6937,-17.4441,68.0,64,100,12.66
466,Mizdah,LY,2021-01-17 02:17:39,31.4451,12.9801,43.21,80,0,13.73
467,Kasane,BW,2021-01-17 02:17:39,-17.8167,25.15,67.71,98,100,4.07
468,Adrar,MR,2021-01-17 02:17:39,20.5022,-10.0711,57.6,28,100,12.37
469,Avera,US,2021-01-17 02:17:39,33.194,-82.5271,35.6,69,1,3.44
470,Abagur,RU,2021-01-17 02:17:39,53.7308,87.2526,11.41,86,100,3.09
471,Abha,SA,2021-01-17 02:17:39,18.2164,42.5053,51.8,71,0,10.36
472,Gejiu,CN,2021-01-17 02:17:39,23.306,103.1635,32.83,96,100,9.89
473,Acolla,PE,2021-01-17 02:17:39,-11.7319,-75.5463,45.91,78,100,2.8
474,Zhaozhou,CN,2021-01-17 02:17:39,45.6833,125.3167,-4.79,90,38,9.78
475,Marand,IR,2021-01-17 02:17:40,38.4329,45.7749,33.8,80,0,2.3
476,Saint-Joseph,RE,2021-01-17 02:17:40,-21.3667,55.6167,78.8,73,0,5.75
477,Coaticook,CA,2021-01-17 02:17:40,45.1334,-71.7991,33.8,100,90,3.44
478,Dores Do Indaia,BR,2021-01-17 02:17:40,-19.4633,-45.6017,69.1,92,100,3.11
479,Dunedin,NZ,2021-01-17 02:17:40,-45.8742,170.5036,70.34,48,27,6.2
480,Lubango,AO,2021-01-17 02:17:40,-14.9172,13.4925,55.92,39,27,4.85
481,Darhan,MN,2021-01-17 02:17:40,49.4867,105.9228,-1.55,84,100,4.07
482,Cayenne,GF,2021-01-17 02:14:53,4.9333,-52.3333,80.6,83,90,6.91
483,Yerkoy,TR,2021-01-17 02:17:40,39.6381,34.4672,40.14,88,100,7.25
484,Cumbitara,CO,2021-01-17 02:17:40,1.6517,-77.5823,57.7,100,80,1.12
485,Iralaya,HN,2021-01-17 02:17:40,15.0,-83.2333,76.73,85,69,9.13
486,Ayan,RU,2021-01-17 02:17:40,56.45,138.1667,-14.21,76,0,6.89
487,Santa Isabel Do Rio Negro,BR,2021-01-17 02:17:40,-0.4139,-65.0192,76.19,86,64,2.33
488,Anuradhapura,LK,2021-01-17 02:17:40,8.3565,80.4173,73.02,96,75,3.65
489,Canala,NC,2021-01-17 02:17:40,-21.5333,165.95,84.2,79,90,13.8
490,Garissa,KE,2021-01-17 02:17:40,-0.4536,39.6401,75.99,76,0,6.8
491,Pakokku,MM,2021-01-17 02:17:40,21.3333,95.1,66.27,48,71,3.62
492,Grand Falls,CA,2021-01-17 02:17:40,47.0461,-67.7418,32.0,80,90,14.97
493,Vestmannaeyjar,IS,2021-01-17 02:17:40,63.4427,-20.2734,39.97,72,100,30.0
494,Vondrozo,MG,2021-01-17 02:17:41,-22.8167,47.2833,71.56,100,93,0.89
495,Ramkola,IN,2021-01-17 02:17:41,26.9042,83.8411,54.23,76,0,2.66
496,Nieuw Amsterdam,SR,2021-01-17 02:17:41,5.8833,-55.0833,77.0,89,64,1.99
497,Killybegs,IE,2021-01-17 02:17:41,54.6333,-8.45,36.0,94,58,3.0
498,Sarakhs,IR,2021-01-17 02:17:41,36.5449,61.1577,41.0,70,0,5.14
499,Assisi,IT,2021-01-17 02:17:41,43.0691,12.6165,28.99,93,32,3.44
500,Rawson,AR,2021-01-17 02:17:41,-43.3002,-65.1023,58.69,56,0,13.51
501,Padang,ID,2021-01-17 02:17:41,-0.9492,100.3543,86.0,62,40,2.46
502,Vaitape,PF,2021-01-17 02:17:41,-16.5167,-151.75,81.86,75,0,11.83
503,Aksu,CN,2021-01-17 02:17:41,41.1231,80.2644,10.18,87,0,2.06
504,Brownwood,US,2021-01-17 02:16:55,31.7093,-98.9912,50.0,34,90,6.91
505,Biltine,TD,2021-01-17 02:17:41,14.5333,20.9167,64.17,25,0,8.05
506,Sangin,AF,2021-01-17 02:17:41,32.0728,64.8359,44.58,47,0,2.42
507,Great Bend,US,2021-01-17 02:17:41,38.3645,-98.7648,37.99,80,40,8.05
508,Rio Grande,BR,2021-01-17 02:15:58,-32.035,-52.0986,73.0,92,35,12.57
509,Macomb,US,2021-01-17 02:13:01,40.4592,-90.6718,32.0,93,90,14.97
510,Sibut,CF,2021-01-17 02:15:02,5.718,19.0739,70.21,32,21,3.42
511,Jishou,CN,2021-01-17 02:17:41,28.3167,109.7167,42.08,67,97,1.21
512,Abu Zabad,SD,2021-01-17 02:17:41,12.35,29.25,61.79,28,26,11.63
513,Barcelos,PT,2021-01-17 02:16:11,41.5388,-8.6151,41.0,93,0,8.05
514,Sistranda,NO,2021-01-17 02:17:41,63.7256,8.834,26.6,80,0,17.27
515,Teguldet,RU,2021-01-17 02:17:41,57.3064,88.1667,9.82,93,100,5.59
516,Mehamn,NO,2021-01-17 02:17:41,71.0357,27.8492,33.84,92,98,14.94
517,Arroyo,ES,2021-01-17 02:17:42,41.6096,-4.7969,23.0,93,90,5.75
518,Sukhobezvodnoye,RU,2021-01-17 02:17:42,57.0491,44.8891,-0.09,93,100,6.62
519,Zhigansk,RU,2021-01-17 02:17:42,66.7697,123.3711,-37.12,82,99,5.99
520,Bukama,CD,2021-01-17 02:17:42,-9.2,25.85,66.65,95,50,0.43
521,Chara,RU,2021-01-17 02:17:42,56.9064,118.2631,-28.21,74,100,2.46
522,Huarmey,PE,2021-01-17 02:17:42,-10.0681,-78.1522,71.11,82,100,5.91
523,Rajpipla,IN,2021-01-17 02:17:42,21.8667,73.5,64.4,82,0,3.44
524,Blue Island,US,2021-01-17 02:17:42,41.6573,-87.6801,35.6,75,90,6.91
525,Danilov,RU,2021-01-17 02:17:42,58.1908,40.1717,-11.63,90,96,7.14
526,Waraseoni,IN,2021-01-17 02:17:42,21.75,80.0333,57.87,33,0,5.88
527,Alindao,CF,2021-01-17 02:17:42,5.0267,21.2088,71.22,59,100,3.0
528,Itapaci,BR,2021-01-17 02:17:42,-14.9508,-49.5494,69.1,92,100,1.23
529,Waingapu,ID,2021-01-17 02:17:42,-9.6567,120.2641,84.69,65,100,1.32
530,Pangkalanbuun,ID,2021-01-17 02:17:42,-2.6833,111.6167,84.49,63,100,5.14
531,Sechura,PE,2021-01-17 02:17:42,-5.5569,-80.8222,73.02,75,97,12.33
532,Siocon,PH,2021-01-17 02:17:42,7.7061,122.1353,81.25,77,100,2.62
533,Marystown,CA,2021-01-17 02:17:42,47.1666,-55.1483,29.17,95,81,10.98
534,Sovetskiy,RU,2021-01-17 02:17:43,61.3614,63.5842,-4.54,92,100,5.3
535,Alta Floresta,BR,2021-01-17 02:15:49,-9.8756,-56.0861,72.27,95,100,3.38
536,Manicore,BR,2021-01-17 02:15:39,-5.8092,-61.3003,74.5,96,69,1.34
537,San Quintin,MX,2021-01-17 02:17:43,30.4833,-115.95,63.64,44,0,1.57
538,Iquique,CL,2021-01-17 02:17:43,-20.2208,-70.1431,69.8,64,0,12.66
539,Nemuro,JP,2021-01-17 02:13:18,43.3236,145.575,19.4,63,40,8.05
540,Namatanai,PG,2021-01-17 02:17:43,-3.6667,152.4333,85.35,68,81,12.95
541,Mabaruma,GY,2021-01-17 02:17:43,8.2,-59.7833,72.43,98,55,3.29
542,Nyurba,RU,2021-01-17 02:17:43,63.2842,118.3319,-46.25,77,82,6.02
543,Chulman,RU,2021-01-17 02:17:43,56.8479,124.9104,-32.91,80,100,6.67
544,Marawi,PH,2021-01-17 02:17:43,7.9986,124.2928,80.01,84,100,3.0
545,Phimai,TH,2021-01-17 02:17:43,15.2232,102.4947,73.4,83,0,13.8
546,Pucallpa,PE,2021-01-17 02:17:43,-8.3791,-74.5539,82.4,78,40,3.44
547,Meulaboh,ID,2021-01-17 02:17:43,4.1363,96.1285,78.75,77,100,2.53
548,Palmer,US,2021-01-17 02:17:43,42.1584,-72.3287,37.4,70,90,10.36
549,Mackay,AU,2021-01-17 02:17:43,-21.15,149.2,87.01,74,40,11.5
550,Bellinzona,CH,2021-01-17 02:17:43,46.1928,9.017,32.0,100,100,2.3
551,Zarubino,RU,2021-01-17 02:17:43,42.63,131.0922,11.57,81,31,19.53
552,Nefteyugansk,RU,2021-01-17 02:17:44,61.0998,72.6035,6.8,85,75,6.71
553,Turukhansk,RU,2021-01-17 02:17:44,65.8167,87.9833,-21.62,81,100,14.85
554,Malakal,SS,2021-01-17 02:17:44,9.5334,31.6605,71.46,22,86,6.71
555,Kieta,PG,2021-01-17 02:17:44,-6.2167,155.6333,86.02,63,100,6.89
556,Mocajuba,BR,2021-01-17 02:17:44,-2.5842,-49.5072,75.54,87,100,1.57
557,Charters Towers,AU,2021-01-17 02:17:44,-20.1,146.2667,87.57,41,100,13.49
558,Songea,TZ,2021-01-17 02:17:44,-10.6833,35.65,64.6,97,100,2.17
559,Copiapo,CL,2021-01-17 02:14:50,-27.3667,-70.3333,59.0,82,2,3.44
560,Beringovskiy,RU,2021-01-17 02:17:44,63.05,179.3167,-8.3,89,100,10.87
561,Vagay,RU,2021-01-17 02:17:44,57.9375,69.0217,13.73,96,100,10.42
562,Port Antonio,JM,2021-01-17 02:17:44,18.18,-76.4612,80.6,78,75,2.3
563,Vao,NC,2021-01-17 02:17:44,-22.6667,167.4833,78.1,86,100,11.86
564,Lasa,IT,2021-01-17 02:17:44,46.6166,10.7002,24.01,79,0,5.75
565,Luwuk,ID,2021-01-17 02:17:44,-0.9516,122.7875,83.37,66,100,1.01
566,Touros,BR,2021-01-17 02:17:44,-5.1989,-35.4608,78.8,69,40,8.05
